nace_r2,indic_sb,geo\time	2015 	2012 	2009 
C3040,V15420,EE	0.0 	0.0 	0.0 
C3040,V15420,EL	: b	: 	: 
C3040,V15420,ES	: c	: c	: c
C3040,V15420,FI	0.1 	1.7 	: c
C3040,V15420,HR	: c	: c	0.0 
C3040,V15420,HU	: c	: c	0.0 
C3040,V15420,IE	0.0 	0.0 	0.0 
C3040,V15420,IT	: c	: c	: c
C3040,V15420,LT	0.0 	0.0 	0.0 
C3040,V15420,LU	0.0 	0.0 	0.0 
C3040,V15420,LV	0.0 	0.0 	0.0 
C3040,V15420,MT	0.0 	0.0 	0.0 
C3040,V15420,NL	: c	: c	0.0 
C3040,V15420,NO	0.0 	: c	: c
C3040,V15420,PL	0.0 d	: 	: cd
C3040,V15420,PT	0.0 	: c	: c
C3040,V15420,SI	0.0 	0.0 	0.0 
C3040,V15420,SK	0.0 	0.0 	: c
C3040,V15420,UK	0.0 	0.0 	0.0 
C3040,V15441,AT	: c	: c	: c
C3040,V15441,BE	: c	0.0 	0.0 
C3040,V15441,BG	0.0 	0.0 	0.0 
C3040,V15441,CY	0.0 	0.0 	0.0 
C3040,V15441,CZ	: c	: u	: u
C3040,V15441,DE	: c	0.5 	: c
C3040,V15441,DK	: c	: c	: c
C3040,V15441,EE	0.0 	0.0 	0.0 
C3040,V15441,EL	: b	: 	: 
C3040,V15441,ES	: c	: c	: c
C3040,V15441,FI	0.6 	1.8 	: c
C3040,V15441,HR	: c	: c	0.0 
C3040,V15441,HU	: c	: c	0.0 
C3040,V15441,IE	0.0 	0.0 	0.0 
C3040,V15441,IT	: c	: c	: c
C3040,V15441,LT	0.0 	0.0 	0.0 
C3040,V15441,LU	0.0 	0.0 	0.0 
C3040,V15441,LV	0.0 	0.0 	0.0 
C3040,V15441,MT	0.0 	0.0 	0.0 
C3040,V15441,NL	: c	: c	0.0 
C3040,V15441,NO	0.0 	: c	: c
C3040,V15441,PL	0.0 d	: 	: cd
C3040,V15441,PT	0.0 	: c	: c
C3040,V15441,SI	0.0 	0.0 	0.0 
C3040,V15441,SK	0.0 	0.1 	: c
C3040,V15441,UK	2.7 	1.1 	0.0 
C309,V15420,AT	0.0 	0.1 	0.5 
C309,V15420,BE	0.4 	0.0 	: c
C309,V15420,BG	: c	0.0 	0.0 
C309,V15420,CY	0.0 	0.0 	0.0 
C309,V15420,CZ	0.0 	: c	0.0 
C309,V15420,DE	1.3 	: c	: c
C309,V15420,EE	: c	: c	: c
C309,V15420,EL	0.0 b	0.0 	0.0 
C309,V15420,ES	0.2 	1.4 	: c
C309,V15420,FI	: c	0.0 	0.1 
C309,V15420,HR	: c	0.0 	0.0 
C309,V15420,HU	0.1 	0.0 	0.0 
C309,V15420,IE	0.0 	: c	: c
C309,V15420,IT	1.9 	21.6 	24.0 
C309,V15420,LT	: c	: c	0.0 
C309,V15420,LU	: c	: c	: c
C309,V15420,LV	0.0 	: c	0.0 
C309,V15420,MT	: c	: c	0.0 
C309,V15420,NL	1.2 	0.2 	2.3 
C309,V15420,NO	0.0 	0.8 	0.0 
C309,V15420,PL	0.0 d	: 	: cd
C309,V15420,PT	0.0 	0.0 	0.1 
C309,V15420,RO	0.1 	0.0 	0.0 p
C309,V15420,SI	: c	0.0 	0.0 
C309,V15420,SK	0.0 	0.0 	: c
C309,V15420,UK	0.1 	0.0 	0.5 
C309,V15441,AT	9.2 	2.0 	0.6 
C309,V15441,BE	0.2 	0.0 	: c
C309,V15441,BG	: c	0.0 	: c
C309,V15441,CY	0.0 	0.0 	0.0 
C309,V15441,CZ	0.3 	: c	0.1 
C309,V15441,DE	: c	6.3 	: c
C309,V15441,DK	: u	: u	: u
C309,V15441,EE	: c	: c	: c
C309,V15441,EL	0.0 b	0.0 	0.0 
C309,V15441,ES	1.4 	0.3 	: c
C309,V15441,FI	: c	0.0 	0.0 
C309,V15441,HR	: c	0.0 	0.0 
C309,V15441,HU	0.0 	0.2 	0.1 
C309,V15441,IE	0.0 	: c	: c
C309,V15441,IT	2.9 	5.9 	15.5 
C309,V15441,LT	: c	: c	0.0 
C309,V15441,LU	: c	: c	: c
C309,V15441,LV	0.0 	: c	0.0 
C309,V15441,MT	: c	: c	0.0 
C309,V15441,NL	5.3 	3.6 	2.8 
C309,V15441,NO	0.2 	0.4 	0.4 
C309,V15441,PL	0.3 d	: 	: cd
C309,V15441,PT	0.4 	0.1 	0.0 
C309,V15441,RO	0.0 	0.0 	0.0 p
C309,V15441,SI	: c	0.0 	0.0 
C309,V15441,SK	0.0 	0.0 	: c
C309,V15441,UK	0.6 	0.8 	: c
C3091,V15420,AT	: c	: c	: c
C3091,V15420,BE	: c	0.0 	: c
C3091,V15420,BG	0.0 	0.0 	0.0 
C3091,V15420,CY	0.0 	0.0 	0.0 
C3091,V15420,CZ	: c	: c	: u
C3091,V15420,DE	: c	: c	: c
C3091,V15420,EE	: c	: c	: c
C3091,V15420,EL	0.0 b	: c	0.0 
C3091,V15420,ES	0.0 	0.5 	0.2 
C3091,V15420,FI	0.0 	: c	0.0 
C3091,V15420,HR	0.0 	: c	: c
C3091,V15420,HU	0.0 	0.0 	0.0 
C3091,V15420,IE	0.0 	0.0 	: c
C3091,V15420,IT	0.1 	17.0 	23.4 
C3091,V15420,LT	0.0 	: c	0.0 
C3091,V15420,LU	: c	: c	: c
C3091,V15420,LV	0.0 	: c	0.0 
C3091,V15420,MT	0.0 	0.0 	0.0 
C3091,V15420,NL	: u	: u	: u
C3091,V15420,NO	: c	: c	: c
C3091,V15420,PL	0.0 d	: 	0.0 d
C3091,V15420,PT	0.0 	0.0 	0.0 
C3091,V15420,RO	: c	: c	: c
C3091,V15420,SI	: c	0.0 	0.0 
C3091,V15420,SK	0.0 	0.0 	0.0 
C3091,V15420,UK	0.0 	0.0 	0.1 
C3091,V15441,AT	: c	: c	: c
C3091,V15441,BE	: c	0.0 	: c
C3091,V15441,BG	0.0 	0.0 	0.0 
C3091,V15441,CY	0.0 	0.0 	0.0 
C3091,V15441,CZ	: c	: c	: u
C3091,V15441,DE	: c	0.4 	: c
C3091,V15441,DK	: c	: u	: c
C3091,V15441,EE	: c	: c	: c
C3091,V15441,EL	0.0 b	: c	0.0 
C3091,V15441,ES	1.0 	0.1 	0.1 
C3091,V15441,FI	0.0 	: c	0.0 
C3091,V15441,HR	0.0 	: c	: c
C3091,V15441,HU	0.0 	0.0 	0.1 
C3091,V15441,IE	0.0 	0.0 	: c
C3091,V15441,IT	2.1 	4.9 	14.6 
C3091,V15441,LT	0.0 	: c	0.0 
C3091,V15441,LU	: c	: c	: c
C3091,V15441,LV	0.0 	: c	0.0 
C3091,V15441,MT	0.0 	0.0 	0.0 
C3091,V15441,NL	: u	: u	: u
C3091,V15441,NO	: c	: c	: c
C3091,V15441,PL	: cd	: 	0.0 d
C3091,V15441,PT	0.0 	0.0 	0.0 
C3091,V15441,RO	: c	: c	: c
C3091,V15441,SI	: c	0.0 	0.0 
C3091,V15441,SK	0.0 	0.0 	0.0 
C3091,V15441,UK	: c	: c	: c
C3092,V15420,AT	0.0 	0.1 	0.0 
C3092,V15420,BE	: c	0.0 	0.1 
C3092,V15420,BG	: c	0.0 	0.0 
C3092,V15420,CY	0.0 	0.0 	0.0 
C3092,V15420,CZ	: u	: u	: u
C3092,V15420,DE	1.1 	0.4 	0.4 
C3092,V15420,EE	: c	0.0 	: c
C3092,V15420,EL	0.0 b	0.0 	0.0 
C3092,V15420,ES	0.1 	0.9 	0.0 
C3092,V15420,FI	0.0 	0.0 	0.0 
C3092,V15420,HR	0.0 	0.0 	0.0 
C3092,V15420,HU	0.1 	0.0 	0.0 
C3092,V15420,IE	: c	: c	: c
C3092,V15420,IT	1.8 	4.6 	0.6 
C3092,V15420,LT	: c	: c	: c
C3092,V15420,LU	0.0 	0.0 	0.0 
C3092,V15420,LV	0.0 	0.0 	0.0 
C3092,V15420,MT	: c	: c	0.0 
C3092,V15420,NL	: u	: u	: u
C3092,V15420,NO	0.0 	0.8 	0.0 
C3092,V15420,PL	0.0 d	: 	: cd
C3092,V15420,PT	0.0 	0.0 	0.0 
C3092,V15420,RO	0.1 	0.0 	: c
C3092,V15420,SI	: c	0.0 	0.0 
C3092,V15420,SK	0.0 	0.0 	0.0 
C3092,V15420,UK	0.0 	0.0 	0.3 
C3092,V15441,AT	0.1 	0.3 	0.0 
C3092,V15441,BE	: c	0.0 	0.2 
C3092,V15441,BG	: c	0.0 	: c
C3092,V15441,CY	0.0 	0.0 	0.0 
C3092,V15441,CZ	: u	: u	: u
C3092,V15441,DE	1.3 	5.6 	0.4 
C3092,V15441,DK	: c	: u	: c
C3092,V15441,EE	: c	0.0 	: c
C3092,V15441,EL	0.0 b	0.0 	0.0 
C3092,V15441,ES	0.3 	0.2 	0.1 
C3092,V15441,FI	0.1 	0.0 	0.0 
C3092,V15441,HR	0.0 	0.0 	0.0 
C3092,V15441,HU	0.0 	0.2 	0.0 
C3092,V15441,IE	: c	: c	: c
C3092,V15441,IT	0.8 	0.9 	0.8 
C3092,V15441,LT	: c	: c	: c
C3092,V15441,LU	0.0 	0.0 	0.0 
C3092,V15441,LV	0.0 	0.0 	0.0 
C3092,V15441,MT	: c	: c	0.0 
C3092,V15441,NL	: u	: u	: u
C3092,V15441,NO	0.1 	0.4 	0.4 
C3092,V15441,PL	0.1 d	: 	0.1 d
C3092,V15441,PT	0.3 	0.1 	0.0 
C3092,V15441,RO	0.0 	0.0 	: c
C3092,V15441,SI	: c	0.0 	0.0 
C3092,V15441,SK	0.0 	0.0 	0.0 
C3092,V15441,UK	: c	: c	0.1 
C3099,V15420,AT	: c	: c	: c
C3099,V15420,BE	: c	0.0 	0.0 
C3099,V15420,BG	0.0 	0.0 	0.0 
C3099,V15420,CY	0.0 	0.0 	0.0 
C3099,V15420,CZ	: c	: c	: u
C3099,V15420,DE	: c	0.0 	0.0 
C3099,V15420,EE	: c	: c	0.0 
C3099,V15420,EL	0.0 b	: c	: 
C3099,V15420,ES	0.0 	0.0 	: c
C3099,V15420,FI	: c	: c	0.0 
C3099,V15420,HR	: c	: c	: c
C3099,V15420,HU	0.0 	0.0 	0.0 
C3099,V15420,IE	: c	0.0 	: c
C3099,V15420,IT	0.0 	0.0 	0.0 
C3099,V15420,LT	: c	: c	: c
C3099,V15420,LU	0.0 	0.0 	0.0 
C3099,V15420,LV	0.0 	: c	0.0 
C3099,V15420,MT	0.0 	0.0 	0.0 
C3099,V15420,NL	: u	: u	: u
C3099,V15420,NO	: c	: c	: c
C3099,V15420,PL	0.0 d	: 	: cd
C3099,V15420,PT	0.0 	0.0 	0.0 
C3099,V15420,RO	: c	: c	0.0 p
C3099,V15420,SI	: c	0.0 	0.0 
C3099,V15420,SK	0.0 	0.0 	: c
C3099,V15420,UK	0.1 	0.0 	0.1 
C3099,V15441,AT	: c	: c	: c
C3099,V15441,BE	: c	0.0 	0.0 
C3099,V15441,BG	0.0 	0.0 	0.0 
C3099,V15441,CY	0.0 	0.0 	0.0 
C3099,V15441,CZ	: c	: c	: u
C3099,V15441,DE	: c	0.3 	0.1 
C3099,V15441,DK	: u	: u	: u
C3099,V15441,EE	: c	: c	0.0 
C3099,V15441,EL	0.0 b	: c	: 
C3099,V15441,ES	0.1 	0.0 	: c
C3099,V15441,FI	: c	: c	0.0 
C3099,V15441,HR	: c	: c	: c
C3099,V15441,HU	0.0 	0.0 	0.0 
C3099,V15441,IE	: c	0.0 	: c
C3099,V15441,IT	0.0 	0.0 	0.0 
C3099,V15441,LT	: c	: c	: c
C3099,V15441,LU	0.0 	0.0 	0.0 
C3099,V15441,LV	0.0 	: c	0.0 
C3099,V15441,MT	0.0 	0.0 	0.0 
C3099,V15441,NL	: u	: u	: u
C3099,V15441,NO	: c	: c	: c
C3099,V15441,PL	: cd	: 	: cd
C3099,V15441,PT	0.1 	0.0 	0.0 
C3099,V15441,RO	: c	: c	0.0 p
C3099,V15441,SI	: c	0.0 	0.0 
C3099,V15441,SK	0.0 	0.0 	: c
C3099,V15441,UK	0.0 	0.0 	0.0 
C31,V15420,AT	0.6 	1.8 	0.8 
C31,V15420,BE	1.2 	6.2 	2.3 
C31,V15420,BG	0.1 	0.3 	0.3 
C31,V15420,CY	0.0 	0.0 	0.0 
C31,V15420,CZ	0.1 	0.1 	0.1 
C31,V15420,DE	13.6 	10.3 	3.4 
C31,V15420,EE	0.1 	0.1 	0.0 
C31,V15420,EL	1.8 b	1.8 	3.7 
C31,V15420,ES	1.2 	0.7 	1.6 
C31,V15420,FI	0.4 	1.3 	0.2 
C31,V15420,HR	1.9 	0.1 	0.0 
C31,V15420,HU	0.0 	0.1 	0.0 
C31,V15420,IE	: c	0.0 	: c
C31,V15420,IT	5.6 	3.9 	17.7 
C31,V15420,LT	0.3 	0.5 	0.3 
C31,V15420,LU	0.0 	0.0 	0.0 
C31,V15420,LV	0.1 	0.0 	0.0 
C31,V15420,MT	: c	: c	: c
C31,V15420,NL	1.5 	1.3 	3.0 
C31,V15420,NO	0.9 	0.1 	1.9 
C31,V15420,PL	0.7 d	: 	2.9 d
C31,V15420,PT	0.2 	0.1 	1.4 
C31,V15420,RO	1.3 	0.4 	0.4 p
C31,V15420,SI	0.0 	: c	0.0 
C31,V15420,SK	0.0 	0.0 	0.0 
C31,V15420,UK	0.6 	0.0 	0.0 
C31,V15441,AT	2.8 	4.7 	5.6 
C31,V15441,BE	1.8 	2.7 	0.8 
C31,V15441,BG	0.2 	0.2 	0.0 
C31,V15441,CY	0.0 	0.0 	0.0 
C31,V15441,CZ	1.2 	1.1 	1.0 
C31,V15441,DE	32.2 	23.7 	19.0 
C31,V15441,DK	0.8 	1.7 	1.9 
C31,V15441,EE	0.4 	0.2 	0.0 
C31,V15441,EL	0.6 b	0.1 	0.2 
C31,V15441,ES	4.8 	1.2 	3.6 
C31,V15441,FI	0.3 	0.6 	0.9 
C31,V15441,HR	2.1 	0.2 	0.2 
C31,V15441,HU	0.5 	0.7 	0.5 
C31,V15441,IE	: c	0.0 	: c
C31,V15441,IT	13.5 	14.7 	17.2 
C31,V15441,LT	0.5 	1.3 	0.4 
C31,V15441,LU	0.0 	0.0 	0.0 
C31,V15441,LV	0.1 	0.0 	0.0 
C31,V15441,MT	0.0 	: c	0.0 
C31,V15441,NL	9.8 	10.5 	9.7 
C31,V15441,NO	1.0 	2.2 	4.5 
C31,V15441,PL	3.8 d	: 	2.2 d
C31,V15441,PT	1.2 	0.5 	0.3 
C31,V15441,RO	0.8 	0.2 	0.4 p
C31,V15441,SI	0.4 	0.3 	0.3 
C31,V15441,SK	0.8 	0.3 	0.5 
C31,V15441,UK	17.1 	13.5 	9.3 
C310,V15420,AT	0.6 	1.8 	0.8 
C310,V15420,BE	1.2 	6.2 	2.3 
C310,V15420,BG	0.1 	0.3 	0.3 
C310,V15420,CY	0.0 	0.0 	0.0 
C310,V15420,CZ	0.1 	0.1 	0.1 
C310,V15420,DE	13.6 	10.3 	3.4 
C310,V15420,EE	0.1 	0.1 	0.0 
C310,V15420,EL	1.8 b	1.8 	3.7 
C310,V15420,ES	1.2 	0.7 	1.6 
C310,V15420,FI	0.4 	1.3 	0.2 
C310,V15420,HR	1.9 	0.1 	0.0 
C310,V15420,HU	0.0 	0.1 	0.0 
C310,V15420,IE	: c	0.0 	: c
C310,V15420,IT	5.6 	3.9 	17.7 
C310,V15420,LT	0.3 	0.5 	0.3 
C310,V15420,LU	0.0 	0.0 	0.0 
C310,V15420,LV	0.1 	0.0 	0.0 
C310,V15420,MT	: c	: c	: c
C310,V15420,NL	1.5 	1.3 	3.0 
C310,V15420,NO	0.9 	0.1 	1.9 
C310,V15420,PL	0.7 d	: 	2.9 d
C310,V15420,PT	0.2 	0.1 	1.4 
C310,V15420,RO	1.3 	0.4 	0.4 p
C310,V15420,SI	0.0 	: c	0.0 
C310,V15420,SK	0.0 	0.0 	0.0 
C310,V15420,UK	0.6 	0.0 	0.0 
C310,V15441,AT	2.8 	4.7 	5.6 
C310,V15441,BE	1.8 	2.7 	0.8 
C310,V15441,BG	0.2 	0.2 	0.0 
C310,V15441,CY	0.0 	0.0 	0.0 
C310,V15441,CZ	1.2 	1.1 	1.0 
C310,V15441,DE	32.2 	23.7 	19.0 
C310,V15441,DK	: u	: u	: u
C310,V15441,EE	0.4 	0.2 	0.0 
C310,V15441,EL	0.6 b	0.1 	0.2 
C310,V15441,ES	4.8 	1.2 	3.6 
C310,V15441,FI	0.3 	0.6 	0.9 
C310,V15441,HR	2.1 	0.2 	0.2 
C310,V15441,HU	0.5 	0.7 	0.5 
C310,V15441,IE	: c	0.0 	: c
C310,V15441,IT	13.5 	14.7 	17.2 
C310,V15441,LT	0.5 	1.3 	0.4 
C310,V15441,LU	0.0 	0.0 	0.0 
C310,V15441,LV	0.1 	0.0 	0.0 
C310,V15441,MT	: u	: c	0.0 
C310,V15441,NL	9.8 	10.5 	9.7 
C310,V15441,NO	1.0 	2.2 	4.5 
C310,V15441,PL	3.8 d	: 	2.2 d
C310,V15441,PT	1.2 	0.5 	0.3 
C310,V15441,RO	0.8 	0.2 	0.4 p
C310,V15441,SI	0.4 	0.3 	0.3 
C310,V15441,SK	0.8 	0.3 	0.5 
C310,V15441,UK	17.1 	13.5 	9.3 
C3101,V15420,AT	0.1 	0.0 	0.6 
C3101,V15420,BE	0.4 	0.3 	1.2 
C3101,V15420,BG	: c	: c	0.0 
C3101,V15420,CY	0.0 	0.0 	0.0 
C3101,V15420,CZ	: u	: u	: u
C3101,V15420,DE	1.5 	5.2 	: c
C3101,V15420,EE	0.0 	0.0 	0.0 
C3101,V15420,EL	0.1 b	0.4 	0.8 
C3101,V15420,ES	0.1 	0.2 	0.5 
C3101,V15420,FI	0.4 	0.6 	0.0 
C3101,V15420,HR	0.1 	0.0 	0.0 
C3101,V15420,HU	0.0 	0.0 	0.0 
C3101,V15420,IE	: c	0.0 	: c
C3101,V15420,IT	3.0 	0.8 	8.5 
C3101,V15420,LT	0.0 	0.0 	0.0 
C3101,V15420,LU	: c	: c	0.0 
C3101,V15420,LV	0.0 	: c	0.0 
C3101,V15420,MT	: c	0.0 	: c
C3101,V15420,NL	0.7 	0.9 	1.1 
C3101,V15420,NO	0.8 	0.0 	0.5 
C3101,V15420,PL	0.4 d	: 	0.2 d
C3101,V15420,PT	0.0 	0.0 	0.0 
C3101,V15420,RO	0.3 	0.0 	0.0 p
C3101,V15420,SI	0.0 	0.0 	0.0 
C3101,V15420,SK	0.0 	0.0 	0.0 
C3101,V15420,UK	0.0 	0.0 	0.0 
C3101,V15441,AT	0.8 	1.9 	2.8 
C3101,V15441,BE	0.3 	0.6 	0.2 
C3101,V15441,BG	: c	: c	: c
C3101,V15441,CY	0.0 	0.0 	0.0 
C3101,V15441,CZ	: u	: u	: u
C3101,V15441,DE	5.3 	5.6 	5.8 
C3101,V15441,DK	: c	: c	: u
C3101,V15441,EE	0.1 	0.1 	0.0 
C3101,V15441,EL	0.2 b	0.0 	0.0 
C3101,V15441,ES	1.6 	0.3 	1.5 
C3101,V15441,FI	0.0 	0.1 	0.5 
C3101,V15441,HR	0.0 	0.0 	0.0 
C3101,V15441,HU	0.0 	0.1 	0.2 
C3101,V15441,IE	: c	0.0 	: c
C3101,V15441,IT	2.9 	1.7 	4.9 
C3101,V15441,LT	0.0 	0.4 	0.0 
C3101,V15441,LU	: c	: c	0.0 
C3101,V15441,LV	0.0 	0.0 	0.0 
C3101,V15441,MT	: u	0.0 	: c
C3101,V15441,NL	3.4 	5.8 	6.0 
C3101,V15441,NO	0.1 	0.5 	1.9 
C3101,V15441,PL	1.5 d	: 	0.2 d
C3101,V15441,PT	0.3 	0.1 	0.0 
C3101,V15441,RO	0.1 	0.0 	0.3 p
C3101,V15441,SI	: c	0.1 	0.0 
C3101,V15441,SK	0.0 	0.1 	0.1 
C3101,V15441,UK	4.9 	0.8 	2.7 
C3102,V15420,AT	0.0 	0.1 	0.0 
C3102,V15420,BE	0.1 	0.0 	0.1 
C3102,V15420,BG	: c	0.0 	0.0 
C3102,V15420,CY	0.0 	0.0 	0.0 
C3102,V15420,CZ	: u	: c	: u
C3102,V15420,DE	: c	: c	1.2 
C3102,V15420,EE	0.0 	: c	: u
C3102,V15420,EL	0.0 b	0.0 	0.5 
C3102,V15420,ES	0.0 	0.0 	0.4 
C3102,V15420,FI	0.0 	0.1 	0.0 
C3102,V15420,HR	0.0 	0.0 	0.0 
C3102,V15420,HU	0.0 	0.0 	0.0 
C3102,V15420,IE	: c	0.0 	: c
C3102,V15420,IT	1.2 	1.1 	1.5 
C3102,V15420,LT	0.0 	0.0 	0.0 
C3102,V15420,LU	0.0 	0.0 	0.0 
C3102,V15420,LV	0.0 	0.0 	0.0 
C3102,V15420,MT	: c	0.0 	: c
C3102,V15420,NL	: u	: u	: u
C3102,V15420,NO	0.0 	0.0 	0.0 
C3102,V15420,PL	0.1 d	: 	0.1 d
C3102,V15420,PT	0.0 	0.0 	0.0 
C3102,V15420,RO	0.0 	0.0 	0.0 p
C3102,V15420,SI	: c	: c	0.0 
C3102,V15420,SK	0.0 	0.0 	0.0 
C3102,V15420,UK	0.0 	0.0 	0.0 
C3102,V15441,AT	0.3 	0.2 	0.2 
C3102,V15441,BE	0.2 	0.2 	0.3 
C3102,V15441,BG	: c	: c	: c
C3102,V15441,CY	0.0 	0.0 	0.0 
C3102,V15441,CZ	: u	: c	: u
C3102,V15441,DE	8.7 	4.8 	3.2 
C3102,V15441,DK	: u	: u	: c
C3102,V15441,EE	0.0 	: c	: u
C3102,V15441,EL	0.0 b	0.0 	0.0 
C3102,V15441,ES	0.5 	0.1 	0.5 
C3102,V15441,FI	0.1 	0.0 	0.1 
C3102,V15441,HR	0.0 	0.0 	0.0 
C3102,V15441,HU	0.0 	0.0 	0.0 
C3102,V15441,IE	: c	0.0 	: c
C3102,V15441,IT	2.0 	0.9 	2.6 
C3102,V15441,LT	0.0 	0.0 	0.0 
C3102,V15441,LU	0.0 	0.0 	0.0 
C3102,V15441,LV	0.0 	0.0 	0.0 
C3102,V15441,MT	: u	0.0 	: c
C3102,V15441,NL	: u	: u	: u
C3102,V15441,NO	0.1 	0.4 	0.2 
C3102,V15441,PL	0.2 d	: 	0.2 d
C3102,V15441,PT	0.0 	0.0 	0.0 
C3102,V15441,RO	0.0 	0.0 	0.0 p
C3102,V15441,SI	0.1 	0.0 	0.1 
C3102,V15441,SK	0.0 	0.0 	0.0 
C3102,V15441,UK	1.2 	1.2 	2.0 
C3103,V15420,AT	0.0 	0.0 	0.0 
C3103,V15420,BE	0.1 	5.5 	0.2 
C3103,V15420,BG	: c	: c	0.0 
C3103,V15420,CY	0.0 	0.0 	0.0 
C3103,V15420,CZ	: u	: c	: u
C3103,V15420,DE	: c	: c	: c
C3103,V15420,EE	0.0 	: c	0.0 
C3103,V15420,EL	1.6 b	0.1 	0.2 
C3103,V15420,ES	0.0 	0.3 	0.1 
C3103,V15420,FI	0.0 	0.6 	0.1 
C3103,V15420,HR	0.6 	0.0 	0.0 
C3103,V15420,HU	0.0 	0.0 	0.0 
C3103,V15420,IE	: c	0.0 	: c
C3103,V15420,IT	0.0 	0.0 	0.0 
C3103,V15420,LT	0.0 	0.0 	0.0 
C3103,V15420,LU	: c	: c	: c
C3103,V15420,LV	0.0 	: c	0.0 
C3103,V15420,MT	: c	: c	: c
C3103,V15420,NL	: u	: u	: u
C3103,V15420,NO	0.0 	0.0 	0.1 
C3103,V15420,PL	0.0 d	: 	0.0 d
C3103,V15420,PT	0.0 	0.0 	0.1 
C3103,V15420,RO	0.0 	0.0 	0.0 p
C3103,V15420,SI	: c	0.0 	0.0 
C3103,V15420,SK	0.0 	0.0 	0.0 
C3103,V15420,UK	0.0 	0.0 	0.0 
C3103,V15441,AT	0.1 	0.1 	0.0 
C3103,V15441,BE	0.3 	1.4 	0.0 
C3103,V15441,BG	0.0 	: c	: c
C3103,V15441,CY	0.0 	0.0 	0.0 
C3103,V15441,CZ	: u	: c	: u
C3103,V15441,DE	0.7 	0.6 	0.2 
C3103,V15441,DK	: c	: c	: c
C3103,V15441,EE	0.0 	: c	0.0 
C3103,V15441,EL	0.0 b	0.0 	0.1 
C3103,V15441,ES	0.5 	0.1 	0.8 
C3103,V15441,FI	0.0 	0.1 	0.0 
C3103,V15441,HR	0.1 	0.1 	0.2 
C3103,V15441,HU	0.0 	0.1 	0.0 
C3103,V15441,IE	: c	0.0 	: c
C3103,V15441,IT	0.2 	0.3 	0.7 
C3103,V15441,LT	0.0 	0.1 	0.0 
C3103,V15441,LU	: c	: c	: c
C3103,V15441,LV	0.0 	0.0 	0.0 
C3103,V15441,MT	: u	: c	: c
C3103,V15441,NL	: u	: u	: u
C3103,V15441,NO	0.0 	0.0 	0.5 
C3103,V15441,PL	0.2 d	: 	0.1 d
C3103,V15441,PT	0.0 	0.0 	0.0 
C3103,V15441,RO	0.0 	0.0 	0.0 p
C3103,V15441,SI	: c	0.0 	0.0 
C3103,V15441,SK	0.0 	0.0 	0.0 
C3103,V15441,UK	2.3 	1.0 	1.7 
C3109,V15420,AT	0.5 	1.7 	0.1 
C3109,V15420,BE	0.6 	0.5 	0.8 
C3109,V15420,BG	0.1 	0.2 	0.2 
C3109,V15420,CY	0.0 	0.0 	0.0 
C3109,V15420,CZ	: u	: u	: u
C3109,V15420,DE	7.4 	4.6 	1.5 
C3109,V15420,EE	0.0 	0.1 	: u
C3109,V15420,EL	0.0 b	1.3 	2.2 
C3109,V15420,ES	1.0 	0.3 	0.7 
C3109,V15420,FI	0.0 	0.1 	0.0 
C3109,V15420,HR	1.2 	0.0 	0.0 
C3109,V15420,HU	0.0 	0.1 	0.0 
C3109,V15420,IE	: c	0.0 	: c
C3109,V15420,IT	1.3 	2.0 	7.7 
C3109,V15420,LT	0.2 	0.4 	0.3 
C3109,V15420,LU	: c	: c	: c
C3109,V15420,LV	0.1 	0.0 	0.0 
C3109,V15420,MT	: c	: c	: c
C3109,V15420,NL	: u	: u	: u
C3109,V15420,NO	0.1 	0.1 	1.3 
C3109,V15420,PL	0.2 d	: 	2.7 d
C3109,V15420,PT	0.1 	0.1 	1.3 
C3109,V15420,RO	1.0 	0.3 	0.4 p
C3109,V15420,SI	0.0 	0.0 	0.0 
C3109,V15420,SK	0.0 	0.0 	0.0 
C3109,V15420,UK	0.6 	0.0 	0.0 
C3109,V15441,AT	1.6 	2.5 	2.6 
C3109,V15441,BE	1.0 	0.4 	0.2 
C3109,V15441,BG	0.1 	0.2 	0.0 
C3109,V15441,CY	0.0 	0.0 	0.0 
C3109,V15441,CZ	: u	: u	: u
C3109,V15441,DE	17.5 	12.6 	9.8 
C3109,V15441,DK	: u	: u	: u
C3109,V15441,EE	0.3 	0.2 	: u
C3109,V15441,EL	0.3 b	0.1 	0.1 
C3109,V15441,ES	2.2 	0.7 	0.8 
C3109,V15441,FI	0.2 	0.4 	0.3 
C3109,V15441,HR	2.0 	0.1 	0.1 
C3109,V15441,HU	0.4 	0.5 	0.3 
C3109,V15441,IE	: c	0.0 	: c
C3109,V15441,IT	8.4 	11.8 	9.0 
C3109,V15441,LT	0.5 	0.8 	0.3 
C3109,V15441,LU	: c	: c	: c
C3109,V15441,LV	0.0 	0.0 	0.0 
C3109,V15441,MT	: u	: c	0.0 
C3109,V15441,NL	: u	: u	: u
C3109,V15441,NO	0.9 	1.3 	1.9 
C3109,V15441,PL	1.9 d	: 	1.8 d
C3109,V15441,PT	0.8 	0.4 	0.3 
C3109,V15441,RO	0.7 	0.2 	0.1 p
C3109,V15441,SI	: c	0.2 	0.2 
C3109,V15441,SK	0.8 	0.2 	0.3 
C3109,V15441,UK	8.8 	10.5 	2.9 
C32,V15420,AT	1.5 	1.5 	0.7 
C32,V15420,BE	1.5 	5.2 	: c
